nom;latitude_mairie;longitude_mairie;beach_coordinates;latitude_plage;longitude_plage;station;latitude_gare;longitude_gare;latitude_port;longitude_port
Saint-Germain-de-Varreville;49.4370143;-1.2586845;[];49.453126;-1.220296;[(None, None)];49.436092;-1.244047;;
Saint-Germain-sur-Ay;49.228403;-1.636889;[];49.229967;-1.643829;[(None, None)];49.231025;-1.644394;;
Saint-Jean-de-la-Rivière;49.3722328;-1.7398441;[];;;[(None, None)];;;;
Sainte-Marie-du-Mont;49.3790225;-1.2261154;[];49.414784;-1.17792;[(None, None)];;;;
Saint-Martin-de-Varreville;49.43813;-1.212076;[];49.43813;-1.212076;[(None, None)];49.427657;-1.235992;;
Saint-Quentin-sur-le-Homme;48.646731;-1.316373;[];48.641046;-1.30104;[(None, None)];48.640647;-1.306853;48.640647;-1.306853
Aumeville-Lestre;49.5394641;-1.3221552;[];49.539274;-1.324053;[(None, None)];49.539478;-1.322994;49.539478;-1.322994
Baubigny;;;[];;;[(None, None)];;;;
Crasville;49.5524112;-1.3383484;[];;;[(None, None)];49.545026;-1.318718;;
Fontenay-sur-Mer;49.4895224;-1.3110226;[];;;[(None, None)];49.498324;-1.311166;;
Lestre;49.534728;-1.30371;[];49.516838;-1.319533;[(None, None)];49.522876;-1.31733;;
Saint-Marcouf;49.2531358;-0.9952043;[];;;[(None, None)];;;;
Berck;50.412814;1.565615;[];50.407329;1.56416;[(Decimal('50.4157503'), Decimal('1.6481625')), (Decimal('50.4663687'), Decimal('1.7690042'))];50.409785;1.591936;;
Bréxent-Énocq;50.507558;1.728847;[];50.507558;1.728847;[(None, None)];50.512305;1.733279;50.500464;1.708029
Calotterie;50.475364;1.728966;[];;;[(None, None)];;;;
Conchil-le-Temple;50.36694;1.665244;[];50.362968;1.662478;[(None, None)];50.362968;1.662478;50.371251;1.668129
Cucq;50.47929;1.621529;[];50.484497;1.608724;[(None, None)];;;50.486041;1.625734
Fleury;48.8477706;-1.2754988;[(Decimal('43.1971360'), Decimal('3.2148250')), (Decimal('43.1914356'), Decimal('3.2078971'))];;;[(None, None)];;;;
Groffliers;50.384418;1.616206;[];50.38295;1.611741;[(None, None)];50.384223;1.618469;;
Merlimont;50.46385;1.577925;[];50.4611;1.584106;[(None, None)];50.459988;1.584341;;
Saint-Josse;50.46953;1.662984;[];50.472676;1.6654;[(None, None)];50.46221;1.649399;;
Waben;;;[];;;[(None, None)];;;;
Boismont;50.1527458;1.6848007;[];50.145153;1.675629;[(None, None)];;;;
Conteville;49.6928117;1.6371145;[];;;[(None, None)];50.174474;2.066137;;
Crotoy;50.225261;1.613386;[];50.215814;1.622463;[(None, None)];50.219974;1.630234;50.214774;1.626744
Favières;48.4638889;5.9573207;[];;;[(Decimal('50.2171629'), Decimal('1.6592668'))];;;;
Fort-Mahon-Plage;50.3413292;1.5686336;[];50.3397;1.560467;[(None, None)];50.338462;1.552305;50.329931;1.566649
Noyelles-sur-Mer;;;[];50.189769;1.723432;[(Decimal('50.1874318'), Decimal('1.7045854'))];50.189769;1.723432;;
Pendé;50.1584421;1.5863849;[];50.157498;1.581044;[(Decimal('50.1728346'), Decimal('1.5883402'))];;;;
Ponthoile;50.233643;1.706389;[];50.218381;1.714003;[(Decimal('50.2094324'), Decimal('1.6798196'))];50.210747;1.683405;;
Quend;50.316416;1.635806;[];50.325001;1.554176;[(None, None)];50.319675;1.648156;;
Saigneville;50.1369038;1.7147370;[];50.13829;1.721842;[(None, None)];;;50.139549;1.749321
Saint-Quentin-en-Tourmont;50.282406;1.596997;[(Decimal('50.2715921'), Decimal('1.5390840'))];50.281316;1.592786;[(None, None)];50.282406;1.596997;50.282406;1.596997
Saint-Valery-sur-Somme;50.1584421;1.5863849;[];;;[(Decimal('50.1768039'), Decimal('1.6512097')), (Decimal('50.1788589'), Decimal('1.6443083')), (Decimal('50.1798106'), Decimal('1.5011290')), (Decimal('50.1666361'), Decimal('1.5643330')), (Decimal('50.1728346'), Decimal('1.5883402')), (Decimal('50.1823888'), Decimal('1.6438806')), (Decimal('50.1724154'), Decimal('1.5371177')), (Decimal('50.1798491'), Decimal('1.5010071'))];50.185485;1.636308;50.184683;1.643645
Sainte-Hélène;44.5192412;3.6032955;[];;;[(None, None)];;;;
Cap-d'Ail;43.728346;7.408595;[];43.721955;7.391885;[(Decimal('43.7205284'), Decimal('7.3943381'))];;;43.725065;7.413445
Menton;43.7755961;7.5028450;[(Decimal('43.7812092'), Decimal('7.5102456'))];43.787781;7.519284;[(Decimal('43.7747030'), Decimal('7.4931157')), (Decimal('43.7606052'), Decimal('7.4573490')), (Decimal('43.7619604'), Decimal('7.4815261')), (Decimal('43.7852801'), Decimal('7.5172360')), (Decimal('43.7545718'), Decimal('7.4485727')), (Decimal('43.7545430'), Decimal('7.4484487'))];43.774411;7.493498;43.783844;7.51705
Roquebrune-Cap-Martin;43.754015;7.482804;[];43.758506;7.480308;[(Decimal('43.7606052'), Decimal('7.4573490')), (Decimal('43.7619604'), Decimal('7.4815261')), (Decimal('43.7545718'), Decimal('7.4485727')), (Decimal('43.7545430'), Decimal('7.4484487'))];43.760923;7.456563;43.763537;7.460686
Langrune-sur-Mer;49.321252;-0.373561;[];49.323581;-0.36405;[(None, None)];49.323581;-0.36405;49.323581;-0.36405
Relecq-Kerhuon;48.407559;-4.395769;[];48.402341;-4.401171;[(None, None)];48.402341;-4.401171;48.405389;-4.390598
Argol;48.2462388;-4.3178655;[];48.244177;-4.310679;[(None, None)];;;;
Châteaulin;48.1256231;-4.2220311;[(Decimal('48.2090393'), Decimal('-4.5522639'))];48.194582;-4.086694;[(Decimal('48.2756872'), Decimal('-4.5912311')), (Decimal('48.1250855'), Decimal('-4.2201221')), (Decimal('48.2544069'), Decimal('-4.0861187')), (Decimal('48.2017255'), Decimal('-4.0942853')), (Decimal('48.2779955'), Decimal('-3.5621984'))];48.199019;-4.091439;48.214454;-4.066946
Daoulas;48.3280407;-4.1609793;[(Decimal('48.3460547'), Decimal('-4.3309283'))];48.355335;-4.265512;[(Decimal('48.3926243'), Decimal('-4.2855203'))];48.361028;-4.256207;48.360378;-4.257469
Dinéault;48.217987;-4.161442;[];48.217527;-4.166813;[(None, None)];48.194575;-4.138555;48.218114;-4.11868
Dirinon;48.397569;-4.270267;[];48.375004;-4.274778;[(None, None)];;;;
Faou;;;[];;;[(None, None)];;;;
Forest-Landerneau;48.427537;-4.315945;[];48.438082;-4.298232;[(None, None)];48.426366;-4.307277;48.438082;-4.298232
Hanvec;48.3280407;-4.1609793;[];48.34158;-4.134755;[(None, None)];48.34158;-4.134755;48.319517;-4.210321
Hôpital-Camfrout;48.327811;-4.24181;[];48.32698;-4.244257;[(None, None)];48.333379;-4.247059;48.31873;-4.263813
Landerneau;48.4723545;-4.2033682;[];48.450764;-4.26042;[(Decimal('48.4740841'), Decimal('-4.2050919')), (Decimal('48.4263770'), Decimal('-4.3072630')), (Decimal('48.4538255'), Decimal('-4.2564781'))];48.453694;-4.256648;48.448787;-4.252735
Landévennec;48.292356;-4.267798;[];48.276246;-4.303966;[(None, None)];48.291738;-4.268904;48.29506;-4.269566
Logonna-Daoulas;48.321617;-4.29671;[];48.328001;-4.295632;[(None, None)];;;48.31348;-4.289887
Loperhet;48.378739;-4.31269;[(Decimal('48.3460547'), Decimal('-4.3309283'))];48.385372;-4.321324;[(Decimal('48.3926243'), Decimal('-4.2855203'))];48.379936;-4.309703;48.345149;-4.330047
Plomodiern;48.202071;-4.234318;[];48.179181;-4.239285;[(None, None)];48.179499;-4.229518;48.169185;-4.289285
Plonévez-Porzay;48.1256231;-4.2220311;[];48.127655;-4.224767;[(Decimal('48.1250855'), Decimal('-4.2201221'))];;;;
Port-Launay;48.2154640;-4.0728782;[];48.212491;-4.095897;[(None, None)];;;48.216866;-4.085697
Rosnoën;;;[];48.270375;-4.216399;[(None, None)];48.256051;-4.163324;;
Saint-Ségal;48.240964;-4.06595;[];48.259133;-4.069871;[(None, None)];;;;
Telgruc-sur-Mer;48.2311696;-4.3550294;[];48.227027;-4.368564;[(None, None)];48.236262;-4.350421;48.207784;-4.347353
Trégarvan;48.242788;-4.224007;[];48.241505;-4.223941;[(None, None)];;;;
Pont-de-Buis-lès-Quimerch;48.3280407;-4.1609793;[(Decimal('48.3460547'), Decimal('-4.3309283'))];48.259191;-4.079995;[(Decimal('48.2544069'), Decimal('-4.0861187')), (Decimal('48.3926243'), Decimal('-4.2855203'))];48.263651;-4.076917;48.271223;-4.10869
Ploéven;48.157206;-4.233406;[];48.163399;-4.20375;[(None, None)];48.161827;-4.176728;48.157808;-4.234939
Saint-Nic;;;[];48.196367;-4.300797;[(None, None)];;;;
Arles;43.7256423;4.7095196;[(Decimal('43.4591833'), Decimal('4.4658557')), (Decimal('43.3447730'), Decimal('4.7997125')), (Decimal('43.4592833'), Decimal('4.4773716'))];43.676977;4.627333;[(Decimal('43.4865187'), Decimal('4.3843685')), (Decimal('43.4180416'), Decimal('4.7440034')), (Decimal('43.4195762'), Decimal('4.7478082')), (Decimal('43.8010557'), Decimal('4.6570560')), (Decimal('43.6848994'), Decimal('4.6322332')), (Decimal('43.6221642'), Decimal('4.8004947')), (Decimal('43.7858539'), Decimal('5.0455446'))];43.645593;4.701951;43.67746;4.623187
Étaples;50.515126;1.636217;[(Decimal('50.5030386'), Decimal('1.5775709'))];50.51441;1.637367;[(Decimal('50.5759249'), Decimal('1.6146399')), (Decimal('50.5168803'), Decimal('1.6423717')), (Decimal('50.5173827'), Decimal('1.6417254'))];50.518067;1.634717;50.513578;1.637321
Sangatte;;;[(Decimal('50.9294010'), Decimal('1.7134430'))];50.959102;1.825204;[(None, None)];;;;
Saint-Père;47.4592317;3.7650871;[];;;[(None, None)];;;;
Ambleteuse;50.809124;1.60157;[];50.810358;1.599033;[(None, None)];50.809124;1.60157;50.807053;1.602652
Audinghen;50.8513896;1.6121721;[];50.868151;1.58952;[(None, None)];50.852234;1.61485;50.869427;1.587945
Audresselles;50.824413;1.596484;[];50.824122;1.594695;[(None, None)];50.824665;1.591219;;
Boulogne-sur-Mer;50.6013592;1.6903852;[(Decimal('50.6426350'), Decimal('1.5764900')), (Decimal('50.6819354'), Decimal('1.5661155'))];;;[(Decimal('50.7643813'), Decimal('1.6136415')), (Decimal('50.8056296'), Decimal('1.7298697')), (Decimal('50.6610274'), Decimal('1.6671067')), (Decimal('50.7155422'), Decimal('1.6101361')), (Decimal('50.6235901'), Decimal('1.6432527')), (Decimal('50.8163381'), Decimal('1.7721973')), (Decimal('50.7273392'), Decimal('1.6092935')), (Decimal('50.6827538'), Decimal('1.6268843'))];50.726747;1.595809;50.727217;1.617557
Calais;50.9398903;2.1033132;[(Decimal('50.9794580'), Decimal('1.9057730')), (Decimal('50.9294010'), Decimal('1.7134430'))];;;[(Decimal('50.9407608'), Decimal('1.8497067')), (Decimal('50.9674698'), Decimal('1.8505055')), (Decimal('50.9673239'), Decimal('1.8577710')), (Decimal('50.9680825'), Decimal('1.8617618')), (Decimal('50.9975297'), Decimal('2.0561908')), (Decimal('50.9019122'), Decimal('1.8114399')), (Decimal('50.9454645'), Decimal('1.8988184')), (Decimal('50.8755693'), Decimal('2.0763275')), (Decimal('50.8620739'), Decimal('2.1576963')), (Decimal('50.9533777'), Decimal('1.8503652')), (Decimal('50.9677625'), Decimal('1.8610206')), (Decimal('50.9671576'), Decimal('1.8566741')), (Decimal('50.9671162'), Decimal('1.8531253')), (Decimal('50.9674749'), Decimal('1.8495688')), (Decimal('50.9667956'), Decimal('1.8487271')), (Decimal('50.8920334'), Decimal('1.9714089')), (Decimal('50.8730127'), Decimal('1.7852649')), (Decimal('50.8829713'), Decimal('2.0231521')), (Decimal('50.8496910'), Decimal('1.8121621'))];50.963235;1.856449;50.945331;1.865133
Camiers;50.568953;1.61321;[];50.578759;1.580255;[(Decimal('50.5759249'), Decimal('1.6146399'))];50.575843;1.613867;;
Dannes;50.589415;1.614274;[];50.588804;1.616129;[(None, None)];;;;
Équihen-Plage;50.674553;1.571901;[(Decimal('50.6819354'), Decimal('1.5661155'))];50.679096;1.571688;[(None, None)];50.669257;1.571645;50.67665;1.574231
Marck;50.9398903;2.1033132;[];50.986097;1.972152;[(Decimal('50.9975297'), Decimal('2.0561908')), (Decimal('50.8755693'), Decimal('2.0763275')), (Decimal('50.8620739'), Decimal('2.1576963')), (Decimal('50.8829713'), Decimal('2.0231521'))];;;;
Neufchâtel-Hardelot;50.620731;1.637827;[];50.617963;1.643647;[(Decimal('50.6235901'), Decimal('1.6432527'))];50.623083;1.645943;50.626667;1.615241
Outreau;50.706965;1.587559;[(Decimal('50.6426350'), Decimal('1.5764900')), (Decimal('50.6819354'), Decimal('1.5661155'))];50.698287;1.576497;[(Decimal('50.6610274'), Decimal('1.6671067')), (Decimal('50.6235901'), Decimal('1.6432527')), (Decimal('50.6827538'), Decimal('1.6268843'))];;;;
Portel;-1.9389675;-50.8238941;[];50.712174;1.57873;[(Decimal('38.3082294'), Decimal('-7.7069284')), (Decimal('-1.9369687'), Decimal('-50.8247456'))];;;50.720054;1.578991
Saint-Étienne-au-Mont;;;[(Decimal('50.6426350'), Decimal('1.5764900'))];;;[(Decimal('50.6827538'), Decimal('1.6268843'))];50.682816;1.627114;;
Saint-Léonard;49.7391988;0.3580122;[];;;[(Decimal('46.2515098'), Decimal('7.4195382')), (Decimal('45.5997788'), Decimal('-73.6162114'))];;;50.696006;1.634409
Saint-Martin-Boulogne;50.729599;1.628686;[];;;[(None, None)];50.708085;1.613556;;
Tardinghen;50.863383;1.634527;[];50.863383;1.634527;[(None, None)];50.863383;1.634527;50.863383;1.634527
Tubersent;50.526657;1.698299;[];50.51777;1.701244;[(None, None)];;;;
Wimereux;50.769807;1.611427;[];50.766144;1.613166;[(None, None)];50.776521;1.60974;;
Wimille;;;[];50.758617;1.637614;[(Decimal('50.7643813'), Decimal('1.6136415'))];50.764645;1.614472;;
Wissant;50.885323;1.662116;[];50.887472;1.660598;[(None, None)];;;;
Ault;50.0409503;1.4638404;[];50.089085;1.423686;[(None, None)];;;;
Cayeux-sur-Mer;50.186878;1.499147;[];50.177793;1.489677;[(Decimal('50.1798106'), Decimal('1.5011290')), (Decimal('50.1798491'), Decimal('1.5010071'))];50.177793;1.489677;50.172126;1.52509
Lanchères;;;[];50.157445;1.548981;[(Decimal('50.1666361'), Decimal('1.5643330')), (Decimal('50.1724154'), Decimal('1.5371177'))];;;;
Saint-Quentin-la-Motte-Croix-au-Bailly;50.071891;1.454339;[];50.071891;1.454339;[(None, None)];50.071891;1.454339;50.072732;1.449294
Woignarue;50.109581;1.4945;[];50.109971;1.457047;[(None, None)];50.113228;1.49824;;
Amfreville;49.2484616;-0.2347834;[];49.242832;-0.235741;[(None, None)];49.250867;-0.227159;49.242832;-0.235741
Benerville-sur-Mer;49.34558;0.043995;[];49.345155;0.042826;[(None, None)];49.348134;0.05282;49.345155;0.042826
Bénouville;49.7174619;0.2511382;[];49.246769;-0.274629;[(None, None)];;;49.246769;-0.274629
Bernières-sur-Mer;;;[];;;[(None, None)];49.330041;-0.415407;;
Blainville-sur-Orne;49.224172;-0.307393;[];49.228809;-0.302187;[(None, None)];;;;
Blonville-sur-Mer;49.324495;0.0386;[];49.338221;0.033693;[(Decimal('49.3314071'), Decimal('0.0357103'))];49.336051;0.033425;49.336748;0.03522
Cabourg;49.2040158;-0.2972249;[(Decimal('49.2885645'), Decimal('-0.1245297'))];49.288514;-0.129595;[(Decimal('49.2865082'), Decimal('-0.1075936')), (Decimal('49.3001439'), Decimal('-0.0771571')), (Decimal('49.2911356'), Decimal('-0.1008598'))];;;49.291991;-0.109303
Caen;49.0418980;-0.1283865;[];49.21294;-0.377549;[(Decimal('48.8928014'), Decimal('-0.1954143')), (Decimal('49.2034044'), Decimal('-0.5127472')), (Decimal('49.0856561'), Decimal('-0.4394187')), (Decimal('49.1412513'), Decimal('-0.2603789')), (Decimal('49.1112103'), Decimal('-0.1864231')), (Decimal('49.1767625'), Decimal('-0.3474663')), (Decimal('48.9172846'), Decimal('-0.4793490'))];49.176803;-0.352169;;
Colombelles;49.2040158;-0.2972249;[];49.194563;-0.294056;[(None, None)];;;49.183938;-0.304169
Cricquebœuf;49.4022497;0.1396860;[];49.40223;0.142925;[(None, None)];;;;
Deauville;;;[];49.354629;0.073016;[(Decimal('49.3598418'), Decimal('0.0836555')), (Decimal('49.3593843'), Decimal('0.0847189'))];49.356337;0.085673;49.364768;0.073048
Gonneville-sur-Mer;49.28288;-0.039145;[];49.291223;-0.037817;[(None, None)];49.288215;-0.008239;;
Hermanville-sur-Mer;49.282189;-0.314455;[];49.289972;-0.315197;[(None, None)];49.293471;-0.292534;49.280153;-0.315326
Hérouville-Saint-Clair;49.2035892;-0.3336616;[];49.202956;-0.331751;[(None, None)];49.190086;-0.327735;49.203723;-0.334757
Houlgate;49.298615;-0.058869;[];49.29759;-0.066937;[(Decimal('49.3001439'), Decimal('-0.0771571'))];49.300513;-0.078324;;
Luc-sur-Mer;;;[];;;[(None, None)];;;;
Merville-Franceville-Plage;49.2780701;-0.2033431;[];49.284669;-0.201488;[(None, None)];49.269069;-0.192608;49.269069;-0.192608
Mondeville;48.4901359;2.4160826;[];49.179819;-0.329228;[(None, None)];;;;
Ouistreham;49.2324658;-0.3846267;[];49.284281;-0.255722;[(None, None)];49.284061;-0.256638;;
Pennedepie;49.4075323;0.1764693;[];49.397892;0.160146;[(None, None)];49.397892;0.160146;49.397892;0.160146
Périers-en-Auge;49.26442;-0.092071;[];49.26442;-0.092071;[(None, None)];49.26442;-0.092071;49.26442;-0.092071
Petiville;49.2423824;-0.1752368;[];;;[(None, None)];;;;
Ranville;49.2320599;-0.2570580;[];49.229077;-0.265276;[(None, None)];;;;
Saint-Aubin-sur-Mer;;;[];;;[(None, None)];49.327966;-0.391942;;
Sallenelles;49.264424;-0.226984;[];49.262196;-0.23033;[(None, None)];49.264297;-0.229284;;
Touques;;;[];;;[(None, None)];;;;
Trouville-sur-Mer;49.3657486;0.0811587;[];49.367193;0.079157;[(Decimal('49.3314071'), Decimal('0.0357103')), (Decimal('49.3598418'), Decimal('0.0836555')), (Decimal('49.3160921'), Decimal('0.0100223')), (Decimal('49.3593843'), Decimal('0.0847189'))];49.36487;0.083356;;
Varaville;49.2846491;-0.1544237;[];49.261146;-0.134603;[(None, None)];;;;
Villers-sur-Mer;;;[];49.323178;-0.006219;[(Decimal('49.3160921'), Decimal('0.0100223'))];49.31643;0.009945;;
Villerville;;;[];49.400904;0.128447;[(None, None)];49.400904;0.128447;;
Saint-Pierre-du-Mont;43.8820960;-0.5198813;[];;;[(None, None)];;;;
Cauville-sur-Mer;49.593522;0.13016;[];49.595195;0.126175;[(None, None)];49.602062;0.137199;49.595157;0.144103
Harfleur;49.506703;0.192448;[];49.511852;0.199942;[(None, None)];49.505915;0.197248;49.505213;0.195775
Havre;49.510713;0.089818;[];49.518455;0.099105;[(Decimal('48.5546093'), Decimal('-109.6782847'))];;;;
Octeville-sur-Mer;49.6391416;0.2227419;[];49.558463;0.121508;[(Decimal('49.5820461'), Decimal('0.2157828')), (Decimal('49.7008699'), Decimal('0.2338658')), (Decimal('49.5952457'), Decimal('0.2665745'))];49.558463;0.121508;;
Sainte-Adresse;49.5050913;0.0858399;[];49.506175;0.071844;[(None, None)];49.50858;0.08192;;
Dives-sur-Mer;49.284889;-0.098218;[];49.295082;-0.096682;[(Decimal('49.2865082'), Decimal('-0.1075936')), (Decimal('49.2911356'), Decimal('-0.1008598'))];49.281582;-0.106799;49.291463;-0.093334
Rivière;;;[];;;[(None, None)];;;;
Criel-sur-Mer;50.0174911;1.3157128;[];50.020046;1.311695;[(None, None)];50.033665;1.323211;;
Flocques;50.0371646;1.3629210;[];50.037859;1.36399;[(None, None)];;;;
Hautot-sur-Mer;49.895979;1.034331;[];49.902596;1.037821;[(None, None)];49.899564;1.052681;;
Martin-Église;49.9014321;1.1402262;[];;;[(None, None)];;;49.912312;1.10387
Rouxmesnil-Bouteilles;49.9044209;1.0922022;[];49.898491;1.107137;[(None, None)];49.898491;1.107137;49.895959;1.103015
Petit-Caux;49.9399889;1.1422641;[];49.967789;1.198607;[(None, None)];;;49.941995;1.145059
Tréport;50.060739;1.37198;[];50.062708;1.368162;[(None, None)];50.052962;1.375323;50.058756;1.37119
Varengeville-sur-Mer;49.904983;0.992898;[];49.907564;0.998491;[(None, None)];49.907564;0.998491;49.909227;0.972914
Mers-les-Bains;50.0659275;1.3893946;[];;;[(None, None)];;;;
Dieppe;49.9014321;1.1402262;[(Decimal('49.9249655'), Decimal('1.0624234'))];49.929323;1.082587;[(Decimal('49.6770293'), Decimal('1.1097247')), (Decimal('49.6294857'), Decimal('1.4357363')), (Decimal('50.0628408'), Decimal('1.3761266')), (Decimal('49.6315873'), Decimal('1.5392934')), (Decimal('49.7917558'), Decimal('1.1103434')), (Decimal('49.7650371'), Decimal('1.7560425')), (Decimal('49.9336051'), Decimal('1.0880888')), (Decimal('49.6030872'), Decimal('1.3343993')), (Decimal('49.8708348'), Decimal('1.0667322')), (Decimal('49.4816892'), Decimal('1.7378732')), (Decimal('50.0592187'), Decimal('1.3672353')), (Decimal('49.7159255'), Decimal('1.0982645')), (Decimal('50.0604631'), Decimal('1.3673821')), (Decimal('49.9324313'), Decimal('1.6257486')), (Decimal('50.0543230'), Decimal('1.4168470')), (Decimal('49.9819378'), Decimal('1.5527449'))];49.924255;1.073796;49.925126;1.071709
Eu;50.0410502;1.4433579;[];;;[(Decimal('50.0628408'), Decimal('1.3761266')), (Decimal('50.0592187'), Decimal('1.3672353')), (Decimal('50.0604631'), Decimal('1.3673821')), (Decimal('49.9324313'), Decimal('1.6257486')), (Decimal('50.0543230'), Decimal('1.4168470')), (Decimal('49.9819378'), Decimal('1.5527449'))];;;;
Quiberville;49.896611;0.917879;[];;;[(None, None)];;;49.897815;0.916045
Sainte-Marguerite-sur-Mer;;;[];;;[(None, None)];49.909559;0.956202;;
Champeaux;48.7389565;-1.5268231;[];;;[(None, None)];;;;
Saint-Armel;47.5723681;-2.7109688;[];;;[(None, None)];48.013492;-1.595084;;
Saint-Philibert;47.2058533;5.0116971;[];;;[(Decimal('50.6521071'), Decimal('2.9742848'))];;;;
Saint-Sylvain;49.8453744;0.6724089;[];;;[(None, None)];;;;
Saint-Martin-des-Champs;48.8814582;1.7194218;[];;;[(None, None)];;;47.153274;2.942734
Champeaux;48.7389565;-1.5268231;[];;;[(None, None)];;;;
Châteauneuf-les-Martigues;43.3828908;5.1646645;[];43.40358;5.145477;[(None, None)];43.385029;5.179618;43.40313;5.116148
Ensuès-la-Redonne;43.355694;5.202834;[];43.355694;5.202834;[(Decimal('43.3343581'), Decimal('5.1975594'))];43.334174;5.198789;43.331318;5.21071
Marignane;43.3828908;5.1646645;[];43.428454;5.208589;[(Decimal('43.4096625'), Decimal('5.2539909')), (Decimal('43.3401363'), Decimal('5.2570243')), (Decimal('43.3343581'), Decimal('5.1975594')), (Decimal('43.3366765'), Decimal('5.1535981')), (Decimal('43.3329833'), Decimal('5.1100682'))];43.40899;5.251659;43.409512;5.204426
